Year_month,DANE_Year_Month,Period,Codigo.DANE.period,Codigo.DANE.year,Codigo.DANE,Year,Month,SST12,SST3,SST34,SST4,NATL,SATL,TROP,SOI,Equatorial_SOI,CPOLR,Winds_Equator,Rain,Temperature,MPI,min_masl,vectors,Total_pob,cases,sir,excess
2022-12,5790-2022-12,192,5790192,57902022,5790,2022,12,22.54,24.48,25.81,27.71,26.78,25.16,27.5,3.5,-2,13.08,24.4,63.52881681,21.0764215,53.5,100,74.04063205,28868,2,1.750019138,1
2023-1,5790-2023-1,193,5790193,57902023,5790,2023,1,24.27,25.17,25.88,27.62,25.9,26.32,27.58,1.4,1.1,20.28,18.9,142.2665367,21.78682579,53.5,100,74.04063205,29319,10,7.226058108,1
2023-2,5790-2023-2,194,5790194,57902023,5790,2023,2,26.8,26.25,26.29,27.58,25.71,26.85,27.77,1.4,0.1,12.84,28.1,84.22303828,22.7184761,53.5,100,74.04063205,29319,4,2.942548438,1
2023-3,5790-2023-3,195,5790195,57902023,5790,2023,3,28.12,27.52,27.23,28.09,25.98,27.25,28.4,0.2,0.2,19.71,15.2,142.3472497,22.41357225,53.5,100,74.04063205,29319,14,8.473965862,1
2023-4,5790-2023-4,196,5790196,57902023,5790,2023,4,28.18,28.02,27.99,28.81,26.42,27.2,29.03,0.2,0,3.09,13.3,238.0365702,22.49516107,53.5,100,74.04063205,29319,19,11.3642697,1
2023-5,5790-2023-5,197,5790197,57902023,5790,2023,5,26.63,28.11,28.35,29.12,27.17,26.76,28.99,-1,-1,-7.23,11.3,346.1387542,23.23453021,53.5,100,74.04063205,29319,24,11.68404416,1
2023-6,5790-2023-6,198,5790198,57902023,5790,2023,6,25.81,27.85,28.59,29.48,28.04,25.23,28.53,0.3,-0.5,-3.2,-0.1,424.5063094,23.39985125,53.5,100,74.04063205,29319,49,24.2528484,1
2023-7,5790-2023-7,199,5790199,57902023,5790,2023,7,25.05,27.47,28.37,29.5,28.5,23.98,28.1,-0.3,-0.9,-10.81,2.6,392.963188,23.80407669,53.5,100,74.04063205,29319,48,19.60126163,1
2023-8,5790-2023-8,200,5790200,57902023,5790,2023,8,24.16,27.17,28.2,29.65,29,23.39,27.97,-0.8,-1.3,-8.06,-5.7,381.2830551,23.53722166,53.5,100,74.04063205,29319,49,20.22647833,1
2023-9,5790-2023-9,201,5790201,57902023,5790,2023,9,23.4,27.08,28.29,29.77,29.48,23.23,28.07,-1.3,-1.2,-12.57,-0.9,298.4982891,23.60864898,53.5,100,74.04063205,29319,25,10.06367733,1
2023-10,5790-2023-10,202,5790202,57902023,5790,2023,10,23.34,27.09,28.36,29.93,29.18,23.35,28.25,-0.5,-1.5,-8.33,-2.5,367.526976,22.95661581,53.5,100,74.04063205,29319,22,8.844911975,1
2023-11,5790-2023-11,203,5790203,57902023,5790,2023,11,23.85,27.28,28.72,30.12,28.46,24.59,28.56,-0.8,-1.3,-16.36,0.4,308.0201689,23.00922271,53.5,100,74.04063205,29319,34,15.60673607,1
2023-12,5790-2023-12,204,5790204,57902023,5790,2023,12,24.25,27.33,28.64,29.84,27.76,25.92,28.62,-0.2,-1.4,-21.78,5.5,67.33501623,23.14351998,53.5,100,74.04063205,29319,36,17.41402097,1
2007-1,5837-2007-1,1,5837001,58372007,5837,2007,1,25.13,26.61,27.31,28.92,26.19,25.57,27.94,-1.3,0.2,-18.3,14.4,83.24825408,26.31727242,49.9,100,89.4820296,128868,2,0.063506225,0
2007-2,5837-2007-2,2,5837002,58372007,5837,2007,2,26.26,26.52,26.84,28.61,26.12,26.48,28.02,-0.1,-0.1,2.34,10.2,34.27636757,26.48916364,49.9,100,89.4820296,128868,1,0.029216515,0
2007-3,5837-2007-3,3,5837003,58372007,5837,2007,3,26.28,26.71,27.16,28.63,25.83,26.84,28.25,0.3,-0.6,9.12,14,124.8430068,25.6222444,49.9,100,89.4820296,128868,1,0.031816375,0
2007-4,5837-2007-4,4,5837004,58372007,5837,2007,4,25.19,27.26,27.7,28.66,26.1,26.77,28.56,-0.2,0.1,1.37,9.9,371.1422761,25.25464488,49.9,100,89.4820296,128868,1,0.030839273,0
2007-5,5837-2007-5,5,5837005,58372007,5837,2007,5,23.49,26.42,27.45,28.65,26.39,26.2,28.33,-0.2,0.2,6.13,4.2,426.3542055,24.48136108,49.9,100,89.4820296,128868,2,0.046687086,0
2007-6,5837-2007-6,6,5837006,58372007,5837,2007,6,22.34,26.19,27.57,28.73,26.67,25.06,27.97,0.9,-2.1,5.25,7.1,430.550993,25.1550898,49.9,100,89.4820296,128868,1,0.024993965,0
2007-7,5837-2007-7,7,5837007,58372007,5837,2007,7,21.18,25.24,26.89,28.55,27.11,23.74,27.32,-0.5,-0.4,10.51,-0.2,369.6199026,24.85218945,49.9,100,89.4820296,128868,0,0,0
2007-8,5837-2007-8,8,5837008,58372007,5837,2007,8,19.89,24.2,26.32,28.53,27.44,23.05,27.01,0.7,-0.5,5.35,-2,433.327234,24.23460835,49.9,100,89.4820296,128868,1,0.026234411,0
2007-9,5837-2007-9,9,5837009,58372007,5837,2007,9,19.51,23.99,25.9,28.16,27.9,23.2,27.06,0.3,-1.2,9.48,4.1,387.8293116,24.5583217,49.9,100,89.4820296,128868,0,0,0
2007-10,5837-2007-10,10,5837010,58372007,5837,2007,10,19.28,23.8,25.58,28.05,28.05,23.25,27.16,1.2,-1,12.59,3.2,260.4464145,23.93062574,49.9,100,89.4820296,128868,1,0.030901633,0
2007-11,5837-2007-11,11,5837011,58372007,5837,2007,11,19.72,23.66,25.4,27.57,27.43,23.94,27.19,1.4,-1.2,9.13,16.1,295.7181977,24.27186976,49.9,100,89.4820296,128868,0,0,0
2007-12,5837-2007-12,12,5837012,58372007,5837,2007,12,21.12,23.91,25.47,27.65,26.61,24.69,27.21,2.7,-2.1,20.63,16.5,230.1413363,23.86709451,49.9,100,89.4820296,128868,16,0.617916382,0
2008-1,5837-2008-1,13,5837013,58372008,5837,2008,1,24.26,24.32,24.97,26.78,25.89,25.61,27.2,2.9,-1.3,7.56,22,84.7562523,25.020996,49.9,100,89.4820296,132393,349,5.390667087,1
2008-2,5837-2008-2,14,5837014,58372008,5837,2008,2,26.36,25.3,25.25,26.71,25.31,26.82,27.41,4.4,-1.3,26.74,23.6,164.8479246,24.3293838,49.9,100,89.4820296,132393,250,4.416757,1
2008-3,5837-2008-3,15,5837015,58372008,5837,2008,3,27.12,26.69,26.3,27.14,25.38,27.41,27.91,2.4,-1.3,18.03,15.5,115.6605618,24.39780515,49.9,100,89.4820296,132393,200,3.461081731,1
2008-4,5837-2008-4,16,5837016,58372008,5837,2008,4,26.05,27.28,26.95,27.57,25.61,27.36,28.22,1.1,-1.3,12.2,15.3,216.1460171,24.65972149,49.9,100,89.4820296,132393,198,2.736672737,1
2008-5,5837-2008-5,17,5837017,58372008,5837,2008,5,24.69,27.18,27.19,27.9,26.36,26.76,28.19,-0.1,-0.1,12.64,7.6,371.8873854,24.26606536,49.9,100,89.4820296,132393,178,1.787212457,1
2008-6,5837-2008-6,18,5837018,58372008,5837,2008,6,23.62,26.52,27.07,27.99,26.94,25.39,27.73,1,0,5.66,3.9,402.1564863,24.63375567,49.9,100,89.4820296,132393,127,2.337233775,1
2008-7,5837-2008-7,19,5837019,58372008,5837,2008,7,22.74,26.12,27.03,28.11,27.46,24.23,27.37,0.5,-0.3,7.5,-0.4,343.3776063,24.46069642,49.9,100,89.4820296,132393,160,2.231336258,1
2008-8,5837-2008-8,20,5837020,58372008,5837,2008,8,22.04,25.79,26.83,28.02,27.97,23.53,27.22,1.7,-0.6,4.44,-3,293.7439008,24.08933687,49.9,100,89.4820296,132393,163,2.469404575,1
2008-9,5837-2008-9,21,5837021,58372008,5837,2008,9,21.7,25.35,26.52,28.09,28.64,23.19,27.31,2,-0.6,-1.88,-1.3,355.9489867,24.54548736,49.9,100,89.4820296,132393,133,2.12088318,1
2008-10,5837-2008-10,22,5837022,58372008,5837,2008,10,21.32,25.32,26.57,28.25,28.56,23.26,27.49,2.1,-0.4,8.04,1.1,334.6590364,24.37923206,49.9,100,89.4820296,132393,114,1.840247939,1
2008-11,5837-2008-11,23,5837023,58372008,5837,2008,11,21.63,25.15,26.47,28.17,27.88,23.95,27.58,2.2,-1.3,4.46,15.3,331.4949967,23.7797027,49.9,100,89.4820296,132393,106,1.648019582,1
2008-12,5837-2008-12,24,5837024,58372008,5837,2008,12,22.58,24.64,25.83,27.68,27,24.81,27.41,2.4,-1.4,18.49,21.8,161.9826314,24.40012296,49.9,100,89.4820296,132393,127,2.184063658,1
2009-1,5837-2009-1,25,5837025,58372009,5837,2009,1,24.36,25.32,25.76,27.38,26.05,25.72,27.43,1.8,-0.5,17.64,17.6,173.8843324,24.43494844,49.9,100,89.4820296,135967,151,1.965812533,1
2009-2,5837-2009-2,26,5837026,58372009,5837,2009,2,25.86,25.96,26.13,27.41,25.33,26.62,27.58,3.1,-1.8,13.58,20.9,120.983856,24.60814095,49.9,100,89.4820296,135967,124,1.701773637,1
2009-3,5837-2009-3,27,5837027,58372009,5837,2009,3,26.11,26.51,26.61,27.69,25.34,27.35,28.04,0.7,-0.7,9.07,16.7,99.27048562,24.76365822,49.9,100,89.4820296,135967,84,1.173616201,1
2009-4,5837-2009-4,28,5837028,58372009,5837,2009,4,26.07,27.53,27.65,28.3,25.83,27.26,28.47,1.3,-0.7,8.17,9.3,159.0813072,25.21753521,49.9,100,89.4820296,135967,96,1.339109759,1
2009-5,5837-2009-5,29,5837029,58372009,5837,2009,5,25.11,27.59,28.06,28.82,26.08,26.57,28.56,-0.2,-1.2,7.53,3.3,315.1710317,25.14481173,49.9,100,89.4820296,135967,112,1.388977083,1
2009-6,5837-2009-6,30,5837030,58372009,5837,2009,6,23.9,27.28,28.13,28.96,26.57,25.28,28.25,0.2,0,0.78,0,290.0338753,25.00807524,49.9,100,89.4820296,135967,115,1.380100599,1
2009-7,5837-2009-7,31,5837031,58372009,5837,2009,7,22.82,26.66,27.83,29.06,27.35,23.83,27.71,0.4,-0.4,-11.85,2.8,354.8376226,25.39290343,49.9,100,89.4820296,135967,114,1.236562261,1
2009-8,5837-2009-8,32,5837032,58372009,5837,2009,8,21.66,26.05,27.59,29.17,27.79,23.11,27.45,-0.3,-0.8,-0.8,-5.7,308.2052884,25.33236871,49.9,100,89.4820296,135967,74,0.780852931,0
2009-9,5837-2009-9,33,5837033,58372009,5837,2009,9,21.21,25.83,27.48,29.04,28.24,23.1,27.45,0.5,-0.9,-5.88,3.9,257.9365311,25.38969833,49.9,100,89.4820296,135967,85,0.926301572,0
2009-10,5837-2009-10,34,5837034,58372009,5837,2009,10,21.12,25.84,27.69,29.54,28.19,23.62,27.77,-2,-0.1,-2.12,-4.2,246.4726787,25.00407847,49.9,100,89.4820296,135967,77,0.795783728,0
2009-11,5837-2009-11,35,5837035,58372009,5837,2009,11,21.87,26.27,28.25,29.84,27.73,24.16,28,-1,-1.2,-4.89,3.8,363.4749484,24.94954985,49.9,100,89.4820296,135967,113,1.310912108,1
2009-12,5837-2009-12,36,5837036,58372009,5837,2009,12,23.46,26.67,28.33,29.62,26.92,25.26,28.09,-1.2,-0.1,-20.98,7.2,152.1192159,25.09058473,49.9,100,89.4820296,135967,79,1.039826688,1
2010-1,5837-2010-1,37,5837037,58372010,5837,2010,1,24.52,26.73,28.1,29.39,26.42,26.23,28.05,-1.8,0.4,-29.04,9.7,29.46853541,25.98137451,49.9,100,89.4820296,139628,176,1.601057477,1
2010-2,5837-2010-2,38,5837038,58372010,5837,2010,2,25.79,27.12,27.92,29.01,26.24,26.91,28.23,-2.4,0.7,-49,10,37.54012569,25.9224643,49.9,100,89.4820296,139628,181,1.276613768,1
2010-3,5837-2010-3,39,5837039,58372010,5837,2010,3,26.5,27.88,28.34,29.1,26.71,27.74,28.68,-1.1,0.4,-25.35,5.1,169.6533568,25.53164051,49.9,100,89.4820296,139628,226,1.412122688,1
2010-4,5837-2010-4,40,5837040,58372010,5837,2010,4,26.35,28.12,28.4,29.21,27.05,27.51,29.04,2,0.4,-7.86,5.3,191.2024616,25.41656338,49.9,100,89.4820296,139628,225,1.37913967,1
2010-5,5837-2010-5,41,5837041,58372010,5837,2010,5,24.75,27.13,27.77,29,27.52,26.64,28.78,1.5,-1.6,8.22,6.6,306.4558361,25.40247049,49.9,100,89.4820296,139628,360,2.097671782,1
2010-6,5837-2010-6,42,5837042,58372010,5837,2010,6,23.36,26.08,27.16,28.58,27.84,25.54,28.15,0.6,-0.2,13.51,1.4,368.4434709,24.75055115,49.9,100,89.4820296,139628,188,1.344747529,1
2010-7,5837-2010-7,43,5837043,58372010,5837,2010,7,20.76,25,26.38,28.13,28.2,24.05,27.47,3,-0.7,12.35,-0.3,394.788366,24.67706117,49.9,100,89.4820296,139628,158,1.357814241,1
2010-8,5837-2010-8,44,5837044,58372010,5837,2010,8,19.93,24.23,25.69,27.56,28.5,23.22,26.99,3,-1,11.42,0.2,429.5459244,25.42232261,49.9,100,89.4820296,139628,132,1.245369952,1
2010-9,5837-2010-9,45,5837045,58372010,5837,2010,9,19.23,24.07,25.46,27.2,28.7,23.06,26.95,3.7,-1.4,13.67,-4.4,388.9188761,24.7633246,49.9,100,89.4820296,139628,116,1.43662186,1
2010-10,5837-2010-10,46,5837046,58372010,5837,2010,10,19.46,23.72,25.36,27.33,28.64,23.54,27.15,2.9,-1.9,12.4,10.2,262.795542,25.05650217,49.9,100,89.4820296,139628,161,2.082922821,1
2010-11,5837-2010-11,47,5837047,58372010,5837,2010,11,20.3,23.95,25.38,27.24,28.1,24.09,27.27,2.1,-1.5,16.5,14.6,287.5004575,24.45892829,49.9,100,89.4820296,139628,112,1.675771867,1
2010-12,5837-2010-12,48,5837048,58372010,5837,2010,12,21.64,23.98,25.44,27.31,27.34,24.81,27.21,4.8,-3.3,23.56,22.5,372.2318879,24.04502134,49.9,100,89.4820296,139628,98,1.86717512,1
2011-1,5837-2011-1,49,5837049,58372011,5837,2011,1,23.89,24.4,25.09,27.04,26.69,25.72,27.14,3.8,-2.6,21.48,27.3,202.1239838,25.05948582,49.9,100,89.4820296,143392,132,2.132204239,1
2011-2,5837-2011-2,50,5837050,58372011,5837,2011,2,26.11,25.58,25.55,27.03,25.91,27,27.51,4.5,-2.1,29.91,24.3,120.5078976,25.7805411,49.9,100,89.4820296,143392,242,3.553963131,1
2011-3,5837-2011-3,51,5837051,58372011,5837,2011,3,26.1,26.37,26.4,27.73,25.97,27.52,27.96,4.2,-2,14.78,19.8,150.0681078,25.14382428,49.9,100,89.4820296,143392,306,3.791404564,1
2011-4,5837-2011-4,52,5837052,58372011,5837,2011,4,25.61,27.2,27.05,27.76,26.34,27.32,28.31,3.1,-0.8,9.9,17,326.2612558,25.19860799,49.9,100,89.4820296,143392,181,2.459013794,1
2011-5,5837-2011-5,53,5837053,58372011,5837,2011,5,24.78,26.94,27.49,28.37,26.75,26.21,28.25,0.6,-0.4,1.38,13.2,330.4250837,26.03162785,49.9,100,89.4820296,143392,177,2.144937493,1
2011-6,5837-2011-6,54,5837054,58372011,5837,2011,6,23.42,26.59,27.4,28.36,27.41,24.73,27.82,0.4,-0.9,-0.75,7.5,327.7353629,25.88766613,49.9,100,89.4820296,143392,128,1.705664559,1
2011-7,5837-2011-7,55,5837055,58372011,5837,2011,7,22.12,25.88,27.11,28.38,27.56,23.86,27.33,1.6,-1,-0.24,6.3,368.2507361,25.52619691,49.9,100,89.4820296,143392,118,1.398694896,1
2011-8,5837-2011-8,56,5837056,58372011,5837,2011,8,20.8,24.88,26.48,28.46,28.07,23,27.04,0.7,-0.8,4.74,-0.9,330.3125616,25.89755962,49.9,100,89.4820296,143392,109,1.42481125,1
2011-9,5837-2011-9,57,5837057,58372011,5837,2011,9,19.88,24.44,26.09,28.11,28.2,23.06,27,1.7,-0.4,5.43,1.2,300.3045351,25.59079429,49.9,100,89.4820296,143392,84,1.112744609,1
2011-10,5837-2011-10,58,5837058,58372011,5837,2011,10,19.95,24.35,26.06,27.99,28.1,23.39,27.21,1.2,-1.1,11.46,0.6,251.096212,24.9054816,49.9,100,89.4820296,143392,81,1.110694041,1
2011-11,5837-2011-11,59,5837059,58372011,5837,2011,11,20.96,24.18,25.85,27.87,27.6,23.79,27.39,1.8,-1.5,10.11,10.5,272.9640213,24.94280262,49.9,100,89.4820296,143392,69,1.12283495,1
2011-12,5837-2011-12,60,5837060,58372011,5837,2011,12,22.18,24.35,25.66,27.44,26.8,23.96,27.26,4.1,-2.1,16.13,24.9,257.4767751,24.98770161,49.9,100,89.4820296,143392,89,1.713963721,1
2012-1,5837-2012-1,61,5837061,58372012,5837,2012,1,23.91,25.2,25.91,27.31,25.91,24.93,27.31,1.8,-1.6,23.07,25.9,147.194996,25.40548238,49.9,100,89.4820296,147243,86,1.245261834,1
2012-2,5837-2012-2,62,5837062,58372012,5837,2012,2,25.95,26.13,26.18,27.47,25.48,25.65,27.55,0.8,-2.1,24.54,17.5,82.81808132,25.82797481,49.9,100,89.4820296,147243,68,0.992431733,0
2012-3,5837-2012-3,63,5837063,58372012,5837,2012,3,26.52,27.04,26.79,27.55,25.22,26.68,27.94,1.2,-1.7,10.88,19,100.253861,26.55690904,49.9,100,89.4820296,147243,67,0.995047665,0
2012-4,5837-2012-4,64,5837064,58372012,5837,2012,4,26.55,27.49,27.29,27.98,25.77,26.39,28.42,-0.4,0,-0.32,11.1,431.114381,25.90443255,49.9,100,89.4820296,147243,70,1.027802753,1
2012-5,5837-2012-5,65,5837065,58372012,5837,2012,5,25.42,27.26,27.69,28.37,26.28,25.84,28.4,0.1,-0.9,1.05,7.6,362.5303875,25.53915985,49.9,100,89.4820296,147243,89,1.287611919,1
2012-6,5837-2012-6,66,5837066,58372012,5837,2012,6,24.49,27.19,27.95,28.5,26.83,24.38,27.94,-0.7,-0.5,2.42,3.7,288.6028837,26.25333403,49.9,100,89.4820296,147243,108,1.52883148,1
2012-7,5837-2012-7,67,5837067,58372012,5837,2012,7,22.13,26.47,27.57,28.54,27.37,23.43,27.44,-0.1,-1.1,-10.1,1.3,349.6763911,26.51165014,49.9,100,89.4820296,147243,83,1.117884651,1
2012-8,5837-2012-8,68,5837068,58372012,5837,2012,8,20.95,25.92,27.58,28.78,27.99,22.89,27.26,-0.3,0,-0.32,-6.1,306.7552267,25.94156254,49.9,100,89.4820296,147243,95,1.376368742,1
2012-9,5837-2012-9,69,5837069,58372012,5837,2012,9,21.13,25.41,27.2,28.8,28.5,22.76,27.34,0.4,-0.3,-4.54,2.4,240.0135283,26.19810557,49.9,100,89.4820296,147243,65,1.000604966,1
2012-10,5837-2012-10,70,5837070,58372012,5837,2012,10,20.42,25.11,27.13,29.03,28.3,22.96,27.53,0.5,-0.7,-3.33,0.8,316.5199184,25.46649153,49.9,100,89.4820296,147243,66,0.932352474,0
2012-11,5837-2012-11,71,5837071,58372012,5837,2012,11,21.52,25.44,27.32,29.04,28.06,23.62,27.78,0.4,-0.5,2.29,8.7,267.3288842,25.71196973,49.9,100,89.4820296,147243,49,0.692996573,0
2012-12,5837-2012-12,72,5837072,58372012,5837,2012,12,22.39,24.61,26.18,28.45,27.23,24.66,27.63,-1,-1.6,8.26,11.3,167.868136,25.72413957,49.9,100,89.4820296,147243,41,0.66575606,0
2013-1,5837-2013-1,73,5837073,58372013,5837,2013,1,24.37,25,26.09,28.14,26.18,25.78,27.62,-0.1,-0.5,-0.54,21.3,32.96335576,26.3036252,49.9,100,89.4820296,151161,29,0.428030701,0
2013-2,5837-2013-2,74,5837074,58372013,5837,2013,2,25.98,25.83,26.25,28.19,25.75,26.45,27.86,-0.4,-1.5,8.74,14,109.5297793,25.90903599,49.9,100,89.4820296,151161,45,0.614145629,0
2013-3,5837-2013-3,75,5837075,58372013,5837,2013,3,26.11,27.2,27.02,27.74,26.15,26.99,28.23,2.5,-0.3,-0.84,16.3,180.0089119,26.03814067,49.9,100,89.4820296,151161,31,0.37036304,0
2013-4,5837-2013-4,76,5837076,58372013,5837,2013,4,24.65,27.59,27.92,28.36,26.31,26.88,28.59,0.4,-0.8,10.21,13,300.5369477,26.48826881,49.9,100,89.4820296,151161,37,0.445759535,0
2013-5,5837-2013-5,77,5837077,58372013,5837,2013,5,23.24,26.52,27.58,28.57,26.7,26.17,28.33,1.3,-0.5,7.19,6.8,315.3123312,25.70957244,49.9,100,89.4820296,151161,38,0.455163028,0
2013-6,5837-2013-6,78,5837078,58372013,5837,2013,6,21.27,25.84,27.37,28.57,27.05,24.77,27.76,2,-2,4.09,4.1,315.5929871,26.08158872,49.9,100,89.4820296,151161,36,0.546989066,0
2013-7,5837-2013-7,79,5837079,58372013,5837,2013,7,20.02,25.3,27.04,28.61,27.3,23.62,27.28,1.3,-1.3,8.83,1.9,359.424674,26.3346508,49.9,100,89.4820296,151161,32,0.548493435,0
2013-8,5837-2013-8,80,5837080,58372013,5837,2013,8,19.83,24.5,26.43,28.5,27.92,23.14,27.03,0.3,-0.6,9.28,-7.5,353.1738931,25.85561458,49.9,100,89.4820296,151161,12,0.271272429,0
2013-9,5837-2013-9,81,5837081,58372013,5837,2013,9,19.81,24.96,26.82,28.74,28.48,22.9,27.22,0.5,-1,4.75,0.3,294.3701486,25.66293128,49.9,100,89.4820296,151161,16,0.445119293,0
2013-10,5837-2013-10,82,5837082,58372013,5837,2013,10,20.2,25.04,26.62,28.8,28.4,23.22,27.47,-0.1,-0.2,2.46,3.2,236.0658892,25.65170729,49.9,100,89.4820296,151161,7,0.178797593,0
2013-11,5837-2013-11,83,5837083,58372013,5837,2013,11,20.98,24.97,26.73,28.81,27.61,23.63,27.69,1.2,-1.2,5.65,8,261.8272897,25.42167945,49.9,100,89.4820296,151161,21,0.600469321,0
2013-12,5837-2013-12,84,5837084,58372013,5837,2013,12,22.83,25.29,26.47,28.15,26.76,24.57,27.61,0.1,-1.4,11.12,19.7,187.5764281,25.54894465,49.9,100,89.4820296,151161,26,0.81033793,0
2014-1,5837-2014-1,85,5837085,58372014,5837,2014,1,24.71,25.47,26.07,27.91,25.89,25.56,27.58,2.4,-0.2,10.72,20.2,78.95707257,25.99481924,49.9,100,89.4820296,155173,25,0.506320758,0
2014-2,5837-2014-2,86,5837086,58372014,5837,2014,2,25.18,25.63,25.89,27.93,25.37,26.66,27.67,0.1,-1,9.23,17.9,57.86000636,26.38810238,49.9,100,89.4820296,155173,29,0.647094002,0
2014-3,5837-2014-3,87,5837087,58372014,5837,2014,3,25.81,27.11,26.89,28.28,25.16,27.06,28.18,-1.5,0.1,-11.28,11.2,61.21787001,26.58321894,49.9,100,89.4820296,155173,59,1.077478133,1
2014-4,5837-2014-4,88,5837088,58372014,5837,2014,4,25.38,27.74,27.99,28.83,25.68,26.93,28.66,1.3,0,-13.42,7.5,215.5877739,26.70818219,49.9,100,89.4820296,155173,46,0.857129456,0
2014-5,5837-2014-5,89,5837089,58372014,5837,2014,5,25.18,27.8,28.33,29.27,26.12,26.32,28.74,0.9,0,-1.54,1.1,608.4700811,26.10626038,49.9,100,89.4820296,155173,27,0.501390163,0
2014-6,5837-2014-6,90,5837090,58372014,5837,2014,6,24.39,27.58,28.18,29.07,26.51,25.22,28.32,0.3,-1.3,-9.91,3.1,440.6429891,26.90381397,49.9,100,89.4820296,155173,37,0.685173873,0
2014-7,5837-2014-7,91,5837091,58372014,5837,2014,7,23.19,26.35,27.27,28.83,26.96,23.72,27.61,-0.3,-0.2,0.6,-1.5,336.012404,27.20722327,49.9,100,89.4820296,155173,81,1.545167241,1
2014-8,5837-2014-8,92,5837092,58372014,5837,2014,8,21.88,25.54,26.89,28.97,27.61,22.97,27.36,-1.2,0.3,2.1,-8.2,295.8090462,26.20892052,49.9,100,89.4820296,155173,40,0.863550681,0
2014-9,5837-2014-9,93,5837093,58372014,5837,2014,9,21.32,25.35,27.07,29.21,28.19,23,27.38,-1.2,0.1,-2.86,-3.5,315.3644013,25.96571392,49.9,100,89.4820296,155173,18,0.456617414,0
2014-10,5837-2014-10,94,5837094,58372014,5837,2014,10,21.26,25.71,27.2,29.15,28.34,23.34,27.7,-1,-0.2,0.69,0.7,300.3737164,25.68034496,49.9,100,89.4820296,155173,20,0.481960264,0
2014-11,5837-2014-11,95,5837095,58372014,5837,2014,11,22.36,26.08,27.57,29.4,27.63,23.44,27.95,-1.5,-0.2,4.98,2.3,215.8173576,25.65887033,49.9,100,89.4820296,155173,14,0.361364153,0
2014-12,5837-2014-12,96,5837096,58372014,5837,2014,12,22.73,26.03,27.28,29.2,26.89,24.25,27.9,-0.9,-0.7,2.2,9.8,218.1189315,25.87276067,49.9,100,89.4820296,155173,18,0.572328995,0
2015-1,5837-2015-1,97,5837097,58372015,5837,2015,1,24.58,26.21,27.07,28.92,26.03,25.81,27.83,-1.4,0.6,8.96,11.8,111.2806776,25.99769777,49.9,100,89.4820296,159268,18,0.423499683,0
2015-2,5837-2015-2,98,5837098,58372015,5837,2015,2,25.53,26.75,27.48,29.06,25.74,26.75,28.04,0.4,0.6,6.07,18.2,65.42510256,25.71163802,49.9,100,89.4820296,159268,19,0.443954868,0
2015-3,5837-2015-3,99,5837099,58372015,5837,2015,3,26.73,27.29,27.68,29.17,25.58,27.02,28.39,-1.2,1.5,-18.82,15.3,92.17875417,26.21891839,49.9,100,89.4820296,159268,25,0.540423401,0
2015-4,5837-2015-4,100,5837100,58372015,5837,2015,4,26.69,28.33,28.63,29.62,25.54,27.08,28.93,-0.1,0.4,-15.98,2.9,211.9290292,26.38597338,49.9,100,89.4820296,159268,19,0.428041113,0
2015-5,5837-2015-5,101,5837101,58372015,5837,2015,5,25.95,28.07,28.71,29.68,25.98,26.25,28.89,-1.2,1.1,-14.19,-2.5,335.9710588,26.20182637,49.9,100,89.4820296,159268,24,0.45347661,0
2015-6,5837-2015-6,102,5837102,58372015,5837,2015,6,25.09,27.9,28.73,29.74,26.28,24.91,28.43,-0.9,0.2,-26.82,0.1,311.6446966,26.70703718,49.9,100,89.4820296,159268,38,0.756477918,0
2015-7,5837-2015-7,103,5837103,58372015,5837,2015,7,24.31,27.58,28.56,29.68,26.93,23.59,27.98,-1.9,0.7,-17.18,-5,281.9376038,26.42570055,49.9,100,89.4820296,159268,9,0.114010398,0
2015-8,5837-2015-8,104,5837104,58372015,5837,2015,8,22.66,27.06,28.55,29.42,27.67,22.74,27.69,-2.4,0.7,-26.42,-4.9,306.8263959,26.53560194,49.9,100,89.4820296,159268,4,0.046474181,0
2015-9,5837-2015-9,105,5837105,58372015,5837,2015,9,22.84,27.1,28.55,29.46,28.5,22.76,27.83,-2.7,0.7,-27.69,-7.3,330.7887664,26.61908138,49.9,100,89.4820296,159268,10,0.127772039,0
2015-10,5837-2015-10,106,5837106,58372015,5837,2015,10,23.07,27.46,28.98,29.63,28.62,23.3,28.15,-2.8,1.6,-29.91,-6.7,275.8321003,26.18782519,49.9,100,89.4820296,159268,7,0.081441094,0
2015-11,5837-2015-11,107,5837107,58372015,5837,2015,11,23.67,27.9,29.54,30.22,27.85,24.13,28.52,-0.8,0,-30.81,-0.4,294.8397549,25.64977876,49.9,100,89.4820296,159268,7,0.092753702,0
2015-12,5837-2015-12,108,5837108,58372015,5837,2015,12,24.94,27.84,29.03,29.84,26.8,25.25,28.57,-0.9,1.1,-49.94,6.1,139.5008123,26.4620122,49.9,100,89.4820296,159268,13,0.18075858,0
2016-1,5837-2016-1,109,5837109,58372016,5837,2016,1,25.72,28.16,29.04,29.49,26.15,26.32,28.62,-3.6,1.6,-50.97,6,19.30882718,26.36067617,49.9,100,89.4820296,163525,6,0.06403131,0
2016-2,5837-2016-2,110,5837110,58372016,5837,2016,2,27.1,28.31,28.97,29.47,25.71,27.12,28.6,-3.2,1.1,-48.45,9,27.49281375,26.41969096,49.9,100,89.4820296,163525,9,0.086356276,0
